6.333333333333333,16,0,6,6,43,0,3823252,-1,0,0,0,-1,1
5.0,5,0,1,1,9,0,-1,-1,0,0,0,-1,1
2.5,3,0,2,2,6,0,1390919,-1,0,0,0,-1,-1
7.0,7,0,1,1,11,0,-1,-1,0,0,0,-1,1
5.0,5,0,1,1,9,0,3589,727,0,0,0,-1,-1
12.0,12,0,1,1,16,0,-1,-1,0,0,0,-1,1
3.0,3,0,1,1,7,0,38096,4723,0,0,0,-1,-1
6.5,11,0,2,2,14,0,-1,-1,0,0,0,-1,1
11.0,11,0,1,1,15,0,7295,652,0,0,0,-1,-1
6.8,14,0,5,5,38,0,69092,1391,0,0,0,-1,1
5.0,11,0,3,3,17,0,16887,730,0,0,0,-1,-1
35.0,35,0,1,2,40,0,-1,-1,0,0,0,-1,1
3.5,5,0,2,2,8,0,180180,17732,0,0,0,-1,-1
7.0,9,0,3,3,27,0,-1,-1,0,0,0,-1,-1
10.0,10,0,1,1,14,0,18458,11938,0,0,0,-1,-1
3.25,6,0,4,4,16,0,306090,34028,0,0,0,-1,-1
5.5,6,0,2,2,16,0,54,19,0,0,0,-1,-1
9.0,9,0,1,1,13,0,53270,23702,0,0,0,-1,-1
6.0,9,0,2,2,13,0,-1,-1,0,0,0,-1,1
15.0,15,0,1,1,19,0,5218,1317,0,0,0,-1,-1
6.0,6,0,1,1,10,0,4156,3960,0,0,0,-1,1
4.0,5,0,2,2,9,0,1312,37,0,0,0,-1,-1
4.666666666666667,7,0,3,3,16,0,-1,-1,0,0,0,-1,-1
5.0,5,0,1,1,9,0,6012,3991,0,0,0,-1,-1
8.0,8,0,1,1,12,0,247988,28657,0,0,0,-1,1
8.5,14,0,2,2,18,0,-1,-1,0,0,0,-1,1
11.0,11,0,1,1,15,0,3229,773,0,0,0,-1,-1
8.0,8,0,1,1,12,0,756,360,0,0,0,-1,-1
4.5,8,0,2,2,14,0,3,3,0,0,0,-1,-1
2.5,3,0,2,2,6,0,-1,-1,0,0,0,-1,1
5.0,5,0,1,1,9,0,-1,-1,0,0,0,-1,1
13.0,13,0,1,1,17,0,588557,-1,0,0,0,-1,-1
10.0,10,0,1,1,14,0,453734,-1,0,0,0,-1,-1
21.0,21,0,1,1,25,0,-1,-1,0,0,0,-1,1
10.5,18,0,2,2,22,0,5090549,-1,0,0,0,-1,-1
5.333333333333333,12,0,3,3,18,0,-1,-1,0,0,0,-1,1
8.0,13,0,2,2,17,0,-1,-1,0,0,0,-1,1
7.0,7,0,1,1,11,0,11559,-1,0,0,0,-1,1
8.333333333333334,16,0,3,3,27,0,-1,-1,0,0,0,-1,1
4.5,6,0,2,2,10,0,-1,-1,0,0,0,-1,1
6.0,10,0,3,3,20,0,353553,77041,0,0,0,-1,1
9.0,15,0,2,2,19,0,-1,-1,0,0,0,-1,1
3.0,3,0,1,1,7,0,44197,10315,0,0,0,-1,-1
2.0,2,0,2,2,5,0,-1,-1,0,0,0,-1,-1
3.0,4,0,2,2,7,0,-1,-1,0,0,0,-1,1
7.666666666666667,13,0,3,3,29,0,-1,-1,0,0,0,-1,1
5.5,9,0,2,2,16,0,-1,-1,0,0,0,-1,1
11.0,19,0,2,2,23,0,-1,-1,0,0,0,-1,1
12.0,12,0,1,1,16,0,21431,4539,0,0,0,-1,-1
4.0,5,0,2,2,9,0,9274,2610,0,0,0,-1,-1
18.0,18,0,1,1,22,0,-1,-1,0,0,0,-1,1
6.0,9,0,2,2,13,0,-1,-1,0,0,0,-1,-1
21.0,21,0,1,2,26,0,-1,-1,0,0,0,-1,1
6.0,6,0,1,1,10,0,45936,9291,0,0,0,-1,-1
7.5,12,0,2,2,20,0,-1,-1,2,0,0,-1,1
10.0,10,0,1,2,15,0,-1,-1,0,0,0,-1,1
11.0,11,0,1,1,15,0,5311,1340,0,0,0,-1,1
6.5,10,0,2,2,14,0,10596,4071,0,0,0,-1,-1
12.0,12,0,1,1,16,0,38167,21507,0,0,0,-1,-1
3.5,4,0,2,2,8,0,68070,15746,0,0,0,-1,-1
8.0,14,0,2,2,17,0,-1,-1,0,0,0,-1,1
24.0,24,0,1,1,28,0,-1,-1,0,0,0,-1,1
10.0,10,0,1,2,15,0,-1,-1,0,0,0,-1,1
24.0,24,0,1,2,29,0,-1,-1,0,0,0,-1,1
10.0,11,0,2,2,25,0,-1,-1,0,0,0,-1,1
18.0,18,0,1,1,22,0,-1,-1,0,0,0,-1,1
18.0,18,0,1,1,22,0,-1,-1,0,0,0,-1,1
11.0,11,0,1,1,15,0,1552,751,0,0,0,-1,-1
6.0,6,0,1,1,10,0,23321,37306,0,0,0,-1,-1
4.333333333333333,8,0,3,3,15,0,-1,-1,0,0,0,-1,1
2.0,2,0,1,1,6,0,2192,472,0,0,0,-1,-1
29.0,29,0,1,1,33,0,-1,-1,1,0,0,-1,1
3.0,3,0,1,1,7,0,1609,1422,0,0,0,-1,-1
5.25,9,0,4,4,24,0,93356,2128,0,0,0,-1,1
6.0,7,0,2,2,17,0,-1,-1,0,0,0,-1,1
10.666666666666666,18,0,3,3,38,0,-1,-1,1,0,0,-1,1
7.0,11,0,2,2,15,0,12312,3001,0,0,0,-1,-1
12.0,12,0,1,1,16,0,15227,831,0,0,0,-1,1
7.333333333333333,11,0,3,3,24,0,22147065,-1,0,0,0,-1,1
8.0,8,0,1,1,12,0,-1,-1,0,0,0,-1,1
13.0,13,0,1,1,17,0,-1,-1,0,0,0,-1,1
4.0,4,0,1,1,8,0,17836,2669,0,0,0,-1,-1
5.5,9,0,2,2,12,0,81234,33258,0,0,0,-1,-1
9.0,17,0,4,4,43,0,-1,-1,0,0,0,-1,1
5.0,5,0,1,1,9,0,1658,550,0,0,0,-1,-1
4.5,7,0,2,2,10,0,34680,2327,0,0,0,-1,-1
10.0,10,0,1,1,14,0,11848114,-1,0,0,0,-1,1
4.0,5,0,2,2,9,0,5094,1266,0,0,0,-1,-1
12.0,12,0,1,1,16,0,-1,-1,0,0,0,-1,1
3.0,3,0,1,1,7,0,6507,195,0,0,0,-1,-1
5.0,8,0,2,2,11,0,232044,2541,0,0,0,-1,-1
5.0,5,0,1,1,9,0,10822,772,0,0,0,-1,-1
4.0,5,0,2,2,9,0,12833,2592,0,0,0,-1,-1
8.0,8,0,1,1,12,0,2834,699,0,0,0,-1,-1
7.5,13,0,2,2,16,0,-1,-1,0,0,0,-1,1
6.75,9,0,4,4,30,0,17063,9422,0,0,0,-1,1
6.333333333333333,15,0,3,3,21,0,6841723,-1,0,0,0,-1,1
3.0,4,0,2,2,7,0,1562,78,0,0,0,-1,-1
5.0,7,0,2,2,11,0,19331525,-1,0,0,0,-1,-1
13.0,13,0,1,1,17,0,-1,-1,0,0,0,-1,1
10.0,10,0,1,1,14,0,62911,28395,0,0,0,-1,-1
2.0,2,0,2,2,5,0,-1,-1,0,0,0,-1,-1
15.0,15,0,1,1,19,0,-1,-1,0,0,0,-1,1
2.5,3,0,2,2,6,0,6185,244,0,0,0,-1,-1
6.0,7,0,2,2,17,0,125,199,0,0,0,-1,-1
5.333333333333333,12,0,3,3,18,0,4893,154,0,0,0,-1,-1
8.0,8,0,1,1,12,0,2752,-1,0,0,0,-1,-1
6.0,6,0,1,1,10,0,26210,18590,0,0,0,-1,-1
5.0,7,0,2,2,11,0,5201,1163,0,0,0,-1,-1
3.0,3,0,1,1,7,0,6358,1064,0,0,0,-1,-1
3.0,3,0,2,2,7,0,146489,-1,0,0,0,-1,-1
19.0,19,0,1,1,23,0,-1,-1,0,0,0,-1,1
8.333333333333334,13,0,3,3,27,0,-1,-1,0,0,0,-1,1
9.0,23,0,5,5,49,0,-1,-1,0,0,0,-1,1
3.0,3,0,2,2,7,0,6527,1543,0,0,0,-1,-1
11.0,11,0,1,1,15,0,1639,419,0,0,0,-1,-1
5.0,8,0,2,2,11,0,-1,-1,0,0,0,-1,1
11.0,11,0,1,1,15,0,3425,1430,0,0,0,-1,-1
4.5,7,0,2,2,14,0,-1,-1,0,0,0,-1,1
5.0,8,0,2,2,11,0,664,13,0,0,0,-1,-1
8.0,8,0,1,1,12,0,7845,4266,0,0,0,-1,-1
6.0,6,0,1,1,10,0,5013,979,0,0,0,-1,1
7.5,12,0,2,2,16,0,-1,-1,0,0,0,-1,1
11.0,11,0,1,1,15,0,1535409,165287,0,0,0,-1,1
14.0,14,0,1,1,18,0,-1,-1,0,0,0,-1,1
2.5,3,0,2,2,6,0,53803,341,0,0,0,-1,-1
10.0,10,0,1,1,14,0,1207,-1,0,0,0,-1,-1
9.0,9,0,1,1,13,0,-1,-1,0,0,0,-1,1
3.6666666666666665,7,0,3,3,13,0,20606,1069,0,0,0,-1,-1
3.0,4,0,2,2,7,0,-1,-1,0,0,0,-1,1
6.5,10,0,2,2,18,0,-1,-1,0,0,0,-1,1
2.0,2,0,1,1,6,0,117,21,0,0,0,-1,-1
15.0,15,0,1,1,19,0,26460,12104,0,0,0,-1,-1
9.0,9,0,1,1,13,0,1575,1241,0,0,0,-1,-1
4.5,7,0,2,2,10,0,2289567,7281,0,0,0,-1,1
5.5,6,0,2,2,16,0,136253,-1,0,0,0,-1,1
8.0,8,0,1,1,12,0,-1,-1,0,0,0,-1,1
6.0,6,0,1,1,10,0,7701,3014,0,0,0,-1,-1
8.0,8,0,1,1,12,0,13075,1415,0,0,0,-1,-1
2.5,3,0,2,2,6,0,-1,-1,0,0,0,-1,1
17.0,17,0,1,1,21,0,-1,-1,0,0,0,-1,1
4.0,4,0,1,1,8,0,-1,-1,0,0,0,-1,1
5.0,7,0,3,3,17,0,62283,3811,0,0,0,-1,1
9.5,17,0,2,2,20,0,-1,-1,0,0,0,-1,1
3.5,4,0,2,2,8,0,38111,-1,0,0,0,-1,-1
9.0,9,0,1,1,13,0,11968010,-1,0,0,0,-1,1
3.3333333333333335,5,0,3,3,12,0,23743,976,0,0,0,-1,-1
4.5,7,0,4,4,21,0,-1,-1,0,0,0,-1,1
15.0,15,0,1,1,19,0,-1,-1,0,0,0,-1,1
6.0,7,0,2,2,17,0,-1,-1,0,0,0,-1,1
7.0,12,0,2,2,19,0,-1,-1,0,0,0,-1,1
8.0,19,0,4,4,35,0,515106,-1,0,0,0,-1,-1
5.666666666666667,8,0,3,3,19,0,-1,-1,0,0,0,-1,1
4.5,7,0,2,2,14,0,2589,795,0,0,0,-1,-1
10.0,10,0,1,1,14,0,11203,284,0,0,0,-1,-1
12.0,20,0,2,2,25,0,-1,-1,0,0,0,-1,1
7.0,7,0,1,1,11,0,10821,4200,0,0,0,-1,-1
5.0,5,0,1,1,9,0,8506,1693,0,0,0,-1,-1
2.0,2,0,2,2,5,0,1683119,-1,0,0,0,-1,-1
4.333333333333333,8,0,3,3,15,0,23263,1133,0,0,0,-1,-1
7.0,17,0,3,3,23,0,-1,-1,0,0,0,-1,1
3.0,5,0,3,3,11,0,10992,487,0,0,0,-1,-1
4.0,6,0,2,2,9,0,8609,128,0,0,0,-1,1
4.0,6,0,2,2,9,0,-1,-1,0,0,0,-1,1
6.0,6,0,1,1,10,0,-1,-1,0,0,0,-1,-1
11.0,11,0,1,1,15,0,-1,-1,0,0,0,-1,1
9.0,9,0,1,1,13,0,1738,299,0,0,0,-1,-1
8.0,20,0,4,4,35,0,-1,-1,0,0,0,-1,1
10.0,10,0,1,1,14,0,14882343,-1,0,0,0,-1,-1
4.0,4,0,1,1,8,0,4324,3205,0,0,0,-1,-1
5.0,5,0,1,1,9,0,4298,2176,0,0,0,-1,-1
3.0,3,0,2,2,7,0,12847,7646,0,0,0,-1,-1
9.0,14,0,3,3,33,0,-1,-1,0,0,0,-1,1
10.0,10,0,1,1,14,0,3408,-1,0,0,0,-1,-1
5.0,5,0,1,1,9,0,739,468,0,0,0,-1,1
10.0,10,0,1,1,14,0,368,152,0,0,0,-1,-1
4.5,7,0,2,2,10,0,-1,-1,0,0,0,-1,-1
3.0,3,0,1,1,7,0,9547,1073,0,0,0,-1,-1
5.0,6,0,2,2,15,0,-1,-1,0,0,0,-1,1
10.0,10,0,1,1,14,0,-1,-1,0,0,0,-1,1
10.0,18,0,2,2,21,0,-1,-1,0,0,0,-1,1
5.5,7,0,2,2,12,0,8760049,-1,0,0,0,-1,1
8.0,8,0,1,1,12,0,-1,-1,0,0,0,-1,1
7.0,7,0,1,1,11,0,1525,415,0,0,0,-1,1
2.5,3,0,2,2,6,0,7314743,-1,0,0,0,-1,-1
6.0,10,0,2,2,13,0,-1,-1,0,0,0,-1,1
9.0,9,0,1,1,13,0,774,190,0,0,0,-1,-1
6.0,6,0,1,1,10,0,-1,-1,0,0,0,-1,1
18.0,18,0,1,1,22,0,-1,-1,0,0,0,-1,1
7.25,9,0,4,4,32,0,-1,-1,0,0,0,-1,1
6.0,9,0,3,3,20,0,9606234,-1,0,0,0,-1,-1
8.0,8,0,1,1,12,0,8106,377,0,0,0,-1,-1
8.0,11,0,2,2,21,0,-1,-1,0,0,0,-1,1
4.0,4,0,1,1,8,0,60781,29469,0,0,0,-1,-1
16.0,16,0,1,1,20,0,-1,-1,0,0,0,-1,1
22.0,22,0,1,1,26,0,5479859,-1,0,0,0,-1,-1
14.0,14,0,1,1,18,0,-1,-1,0,0,0,-1,1
3.0,4,0,2,2,7,0,-1,-1,0,0,0,-1,1
6.0,6,0,1,1,10,0,-1,-1,0,0,0,-1,1
13.0,13,0,1,1,17,0,-1,-1,0,0,0,-1,1
2.0,2,0,2,2,5,0,-1,-1,0,0,0,-1,-1
6.5,7,0,2,2,18,0,-1,-1,0,0,0,-1,-1
3.0,4,0,2,2,7,0,150232,1514,0,0,0,-1,-1
8.0,13,0,2,2,17,0,-1,-1,0,0,0,-1,1
3.0,3,0,2,2,7,0,78180,32420,0,0,0,-1,-1
14.0,14,0,1,1,18,0,16878,8112,0,0,0,-1,1
17.0,17,0,1,1,21,0,17150,6993,0,0,0,-1,-1
5.0,5,0,1,1,9,0,34255,19623,0,0,0,-1,-1
9.0,9,0,1,1,13,0,-1,-1,0,0,0,-1,1
2.6666666666666665,4,0,3,3,10,0,189119,19673,0,0,0,-1,-1
4.0,4,0,1,1,8,0,121,24,0,0,0,-1,-1
17.0,17,0,1,1,21,0,-1,-1,0,0,0,-1,1
9.0,11,0,2,2,23,0,-1,-1,0,0,0,-1,1
14.0,14,0,1,1,18,0,6822,1905,0,0,0,-1,-1
4.666666666666667,6,0,3,3,16,0,62283,3811,0,0,0,-1,1
7.666666666666667,17,0,3,3,25,0,7168843,-1,0,0,0,-1,1
8.0,8,0,1,1,12,0,-1,-1,0,0,0,-1,1
11.0,11,0,1,1,15,0,9557,3319,0,0,0,-1,-1
5.0,7,0,2,2,11,0,378836,-1,0,0,0,-1,-1
5.0,7,0,3,3,21,0,-1,-1,0,0,0,-1,1
7.0,11,0,2,2,15,0,5524,-1,0,0,0,-1,-1
3.5,4,0,2,2,8,0,10431,9196,0,0,0,-1,-1
3.3333333333333335,6,0,3,3,12,0,2641696,-1,0,0,0,-1,-1
7.0,11,0,2,2,15,0,22787,17910,0,0,0,-1,-1
3.0,5,0,3,3,11,0,2804,8,0,0,0,-1,1
6.0,9,0,2,2,13,0,350478,76945,0,0,0,-1,-1
3.0,3,0,2,2,7,0,630670,-1,0,0,0,-1,-1
8.5,15,0,2,2,22,0,-1,-1,0,0,0,-1,1
5.0,5,0,1,1,9,0,6,7,0,0,0,-1,-1
7.5,9,0,2,2,20,0,5305863,-1,0,0,0,-1,1
9.0,9,0,1,1,13,0,3667,2552,0,0,0,-1,-1
5.0,8,0,2,2,11,0,-1,-1,0,0,0,-1,1
6.0,10,0,2,2,17,0,-1,-1,0,0,0,-1,1
5.5,12,0,4,4,29,0,-1,-1,0,0,0,-1,1
8.0,16,0,3,3,26,0,-1,-1,0,0,0,-1,1
7.0,7,0,1,1,11,0,758386,-1,0,0,0,-1,1
26.0,26,0,1,1,30,0,-1,-1,0,0,0,-1,1
6.25,7,0,4,4,32,0,-1,-1,0,0,0,-1,1
9.5,16,0,2,2,20,0,-1,-1,0,0,0,-1,-1
9.5,16,0,2,2,20,0,-1,-1,0,0,0,-1,1
15.0,15,0,1,2,20,0,-1,-1,0,0,0,-1,1
15.0,15,0,1,1,19,0,-1,-1,0,0,0,-1,1
12.0,12,0,1,1,16,0,-1,-1,0,0,0,-1,1
8.0,13,0,2,2,17,0,-1,-1,0,0,0,-1,1
9.0,9,0,1,1,13,0,2065,161,0,0,0,-1,-1
8.0,8,0,1,1,12,0,24431,7781,0,0,0,-1,-1
2.3333333333333335,3,0,3,3,9,0,18165,21,0,0,0,-1,-1
8.0,8,0,1,1,12,0,17036,12175,0,0,0,-1,-1
10.0,10,0,1,1,14,0,23634273,-1,0,0,0,-1,-1
4.0,5,0,2,2,9,0,88879,10745,0,0,0,-1,-1
4.5,7,0,2,2,10,0,62641,757,0,0,0,-1,-1
4.0,8,0,3,3,14,0,2218,134,0,0,0,-1,-1
7.0,8,0,2,2,19,0,-1,-1,0,0,0,-1,1
9.5,15,0,2,2,24,0,15162,7513,0,0,0,-1,1
4.0,5,0,2,2,9,0,205623,254466,0,0,0,-1,-1
3.0,5,0,3,3,11,0,-1,-1,0,0,0,-1,1
10.0,10,0,1,1,14,0,1593,630,0,0,0,-1,-1
8.0,14,0,2,2,21,0,-1,-1,0,0,0,-1,1
12.0,12,0,1,1,16,0,2952,2424,0,0,0,-1,-1
5.5,12,0,4,4,25,0,4082966,-1,0,0,0,-1,1
12.5,23,0,2,2,26,0,18819435,-1,0,0,0,-1,1
11.0,11,0,1,1,15,0,7775,8121,0,0,0,-1,-1
8.0,8,0,1,1,12,0,43767,16531,0,0,0,-1,-1
3.3333333333333335,6,0,3,3,12,0,24,1,0,0,0,-1,-1
11.0,11,0,1,1,15,0,112,-1,0,0,0,-1,-1
6.5,10,0,2,2,14,0,-1,-1,0,0,0,-1,1
9.0,16,0,2,2,19,0,-1,-1,0,0,0,-1,1
3.0,3,0,2,2,11,0,3657,1872,0,0,0,-1,-1
11.0,11,0,1,1,15,0,14026,2038,0,0,0,-1,-1
11.5,15,0,2,2,28,0,3941059,-1,0,0,0,-1,1
6.0,9,0,2,2,13,0,93142,11696,0,0,0,-1,1
8.0,14,0,2,2,21,0,-1,-1,0,0,0,-1,1
2.0,2,0,1,1,6,0,1239,276,0,0,0,-1,1
3.0,4,0,3,3,11,0,7379,143,0,0,0,-1,-1
3.5,5,0,2,2,12,0,-1,-1,0,0,0,-1,1
6.0,10,0,2,2,17,0,3110076,-1,0,0,0,-1,1
19.0,19,0,1,1,23,0,24635537,-1,0,0,0,-1,1
2.0,2,0,2,2,5,0,6934,3610,0,0,0,-1,-1
7.333333333333333,16,0,3,3,28,0,-1,-1,0,0,0,-1,1
5.0,5,0,1,1,9,0,8496,644,0,0,0,-1,-1
11.5,16,0,2,2,28,0,-1,-1,1,0,0,-1,1
13.0,13,0,1,1,17,0,7248,2008,0,0,0,-1,-1
4.0,7,0,5,5,24,0,-1,-1,0,0,0,-1,1
4.0,6,0,2,2,13,0,810,19,0,0,0,-1,-1
6.0,9,0,2,2,13,0,4444,1931,0,0,0,-1,-1
7.5,12,0,2,2,16,0,-1,-1,0,0,0,-1,1
7.0,11,0,2,2,15,0,19758008,-1,0,0,0,-1,1
5.5,6,0,2,2,16,0,-1,-1,0,0,0,-1,1
7.5,12,0,2,2,16,0,-1,-1,0,0,0,-1,1
10.0,10,0,1,1,14,0,-1,-1,0,0,0,-1,1
7.0,8,0,2,2,19,0,-1,-1,1,0,0,-1,1
5.0,8,0,2,2,11,0,971,24,0,0,0,-1,-1
15.0,15,0,1,1,19,0,462,198,0,0,0,-1,-1
3.0,3,0,2,2,7,0,2562,796,0,0,0,-1,-1
3.0,3,0,2,2,7,0,614,144,0,0,0,-1,-1
7.0,7,0,1,1,11,0,3059965,-1,0,0,0,-1,-1
8.0,8,0,1,1,12,0,17563,6691,0,0,0,-1,-1
2.6666666666666665,3,0,3,3,10,0,33283,3893,0,0,0,-1,-1
8.5,14,0,2,2,18,0,-1,-1,0,0,0,-1,1
3.5,5,0,2,2,8,0,2224,144,0,0,0,-1,-1
6.5,10,0,2,2,14,0,7785,1613,0,0,0,-1,-1
4.333333333333333,6,0,3,3,15,0,-1,-1,0,0,0,-1,1
11.0,11,0,1,1,15,0,-1,-1,0,0,0,-1,1
10.0,10,0,1,1,14,0,-1,-1,0,0,0,-1,1
10.0,10,0,1,1,14,0,18718,4911,0,0,0,-1,-1
11.0,11,0,1,1,15,0,-1,-1,0,0,0,-1,1
6.0,6,0,1,1,10,0,7892,3540,0,0,0,-1,-1
5.090909090909091,9,0,11,11,70,0,-1,-1,0,0,0,-1,1
10.0,10,0,1,1,14,0,4597,1480,0,0,0,-1,-1
6.0,10,0,3,3,20,0,62283,3811,0,0,0,-1,1
2.6666666666666665,4,0,3,3,10,0,16779,689,0,0,0,-1,-1
3.0,3,0,2,2,7,0,64235,15230,0,0,0,-1,-1
3.0,3,0,1,1,7,0,515,164,0,0,0,-1,-1
3.0,4,0,3,3,11,0,6539949,61353,0,0,0,-1,1
5.5,8,0,2,2,12,0,16022,7023,0,0,0,-1,-1
9.0,11,0,2,2,23,0,-1,-1,0,0,0,-1,1
6.5,11,0,2,2,14,0,-1,-1,0,0,0,-1,1
3.0,4,0,2,2,11,0,-1,-1,0,0,0,-1,1
3.5,4,0,2,2,8,0,7399,1647,0,0,0,-1,-1
7.0,7,0,1,1,11,0,308,-1,0,0,0,-1,-1
15.0,15,0,1,1,19,0,-1,-1,0,0,0,-1,1
5.0,5,0,1,1,9,0,-1,-1,0,0,0,-1,1
8.0,8,0,1,1,12,0,3934977,-1,0,0,0,-1,1
6.0,15,0,4,4,27,0,-1,-1,0,0,0,-1,1
8.5,18,0,4,4,37,0,-1,-1,0,0,0,-1,-1
6.0,6,0,1,1,10,0,7450,2504,0,0,0,-1,-1
5.0,5,0,1,1,9,0,110754,3033,0,0,0,-1,-1
4.0,7,0,2,2,13,0,4612,4251,0,0,0,-1,-1
6.0,6,0,1,1,10,0,12229497,-1,0,0,0,-1,1
4.4,11,0,10,10,57,0,-1,-1,0,0,0,-1,1
13.0,19,0,2,2,31,0,-1,-1,1,0,0,-1,1
8.0,8,0,1,1,12,0,9284,1823,0,0,0,-1,-1
5.181818181818182,14,0,22,22,139,0,-1,-1,2,0,0,-1,1
5.5,9,0,2,2,12,0,-1,-1,0,0,0,-1,1
3.0,4,0,2,2,7,0,3137,66,0,0,0,-1,1
3.0,3,0,1,1,7,0,825,571,0,0,0,-1,-1
6.5,10,0,4,4,29,0,-1,-1,0,0,0,-1,1
5.333333333333333,8,0,3,3,18,0,-1,-1,0,0,0,-1,1
2.0,2,0,2,2,5,0,-1,-1,0,0,0,-1,-1
7.0,7,0,1,1,11,0,21596,-1,0,0,0,-1,-1
14.0,14,0,1,1,18,0,-1,-1,0,0,0,-1,1
6.0,10,0,2,2,13,0,-1,-1,0,0,0,-1,-1
7.0,9,0,3,3,27,0,-1,-1,0,0,0,-1,-1
8.0,14,0,2,2,21,0,-1,-1,0,0,0,-1,1
9.0,9,0,1,1,13,0,7216,1326,0,0,0,-1,-1
13.0,13,0,1,1,17,0,4306,2455,0,0,0,-1,-1
9.0,9,0,1,1,13,0,42,38,0,0,0,-1,-1
8.5,14,0,2,2,18,0,-1,-1,0,0,0,-1,1
4.0,4,0,1,2,9,0,-1,-1,0,0,0,-1,1
13.0,13,0,1,1,17,0,-1,-1,0,0,0,-1,1
3.0,3,0,2,2,7,0,9034,2278,0,0,0,-1,-1
6.5,10,0,2,2,14,0,688004,280186,0,0,0,-1,-1
8.5,15,0,2,2,18,0,14861902,-1,0,0,0,-1,1
7.0,11,0,2,2,15,0,-1,-1,0,0,0,-1,1
5.0,7,0,2,2,11,0,-1,-1,0,0,0,-1,1
14.0,14,0,1,1,18,0,6165,5086,0,0,0,-1,-1
7.0,7,0,1,1,11,0,3470,256,0,0,0,-1,-1
8.0,8,0,1,1,12,0,1920,450,0,0,0,-1,-1
4.666666666666667,8,0,3,3,16,0,3190440,-1,0,0,0,-1,1
9.0,9,0,1,1,13,0,34124,9131,0,0,0,-1,-1
5.0,7,0,2,2,11,0,6581,1700,0,0,0,-1,-1
9.5,17,0,2,2,20,0,-1,-1,0,0,0,-1,1
6.0,6,0,1,1,10,0,1102,99,0,0,0,-1,-1
5.666666666666667,13,0,3,3,19,0,10332,560,0,0,0,-1,-1
4.5,6,0,2,2,10,0,249979,-1,0,0,0,-1,-1
6.5,11,0,2,2,14,0,4068024,-1,0,0,0,-1,1
2.3333333333333335,3,0,3,3,9,0,8781,447,0,0,0,-1,-1
7.0,7,0,1,1,11,0,19752,11485,0,0,0,-1,-1
5.5,9,0,2,2,12,0,13175,521,0,0,0,-1,-1
5.0,7,0,2,2,11,0,325251,-1,0,0,0,-1,-1
14.0,14,0,1,1,18,0,5233,1574,0,0,0,-1,-1
5.0,8,0,2,2,11,0,9252,27,0,0,0,-1,-1
5.5,8,0,2,2,16,0,17529,3734,0,0,0,-1,-1
7.0,7,0,1,1,11,0,11120,5535,0,0,0,-1,-1
20.0,20,0,1,1,24,0,8739827,-1,0,0,0,-1,-1
